PhraseId	SentenceId	Phrase	Sentiment
21477	961	to lowly studio hack	1
21478	961	lowly studio hack	1
21479	961	lowly	2
21480	961	studio hack	1
21481	961	studio	2
21482	962	Horrid little propaganda film with fascinating connections not only to the Serbs themselves but also to a network of American right-wing extremists .	3
21483	962	Horrid little propaganda film with fascinating connections not only to the Serbs themselves but also to a network of American right-wing extremists	2
21484	962	Horrid little propaganda film with fascinating connections	2
21485	962	Horrid little propaganda film	0
21486	962	Horrid	1
21487	962	little propaganda film	1
21488	962	propaganda film	1
21489	962	propaganda	1
21490	962	with fascinating connections	3
21491	962	fascinating connections	3
21492	962	not only to the Serbs themselves but also to a network of American right-wing extremists	2
21493	962	to the Serbs themselves but also to a network of American right-wing extremists	1
21494	962	to the Serbs themselves but also	2
21495	962	to the Serbs themselves	3
21496	962	the Serbs themselves	3
21497	962	the Serbs	2
21498	962	Serbs	2
21499	962	themselves	2
21500	962	to a network of American right-wing extremists	2
21501	962	a network of American right-wing extremists	2
21502	962	a network	2
21503	962	network	2
21504	962	of American right-wing extremists	2
21505	962	American right-wing extremists	2
21506	962	right-wing extremists	2
21507	962	right-wing	2
21508	962	extremists	2
21509	963	Star\/producer Salma Hayek and director Julie Taymor have infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own .	3
21510	963	Star\/producer Salma Hayek and director Julie Taymor	2
21511	963	Star\/producer	2
21512	963	Salma Hayek and director Julie Taymor	2
21513	963	Salma	2
21514	963	Hayek and director Julie Taymor	2
21515	963	Hayek	2
21516	963	and director Julie Taymor	2
21517	963	director Julie Taymor	2
21518	963	Julie Taymor	2
21519	963	Taymor	2
21520	963	have infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own .	4
21521	963	have infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own	4
21522	963	infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own	3
21523	963	infused Frida with a visual style unique and inherent	3
21524	963	infused	2
21525	963	Frida with a visual style unique and inherent	3
21526	963	Frida	2
21527	963	with a visual style unique and inherent	3
21528	963	a visual style unique and inherent	3
21529	963	a visual style	2
21530	963	visual style	3
21531	963	unique and inherent	3
21532	963	unique and	3
21533	963	inherent	2
21534	963	to the titular character 's paintings and in the process created a masterful work of art of their own	4
21535	963	to the titular character 's paintings and	2
21536	963	to the titular character 's paintings	2
21537	963	the titular character 's paintings	2
21538	963	the titular character 's	2
21539	963	titular character 's	2
21540	963	character 's	2
21541	963	paintings	2
21542	963	in the process created a masterful work of art of their own	3
21543	963	the process created a masterful work of art of their own	4
21544	963	created a masterful work of art of their own	4
21545	963	a masterful work of art of their own	4
21546	963	a masterful work	4
21547	963	masterful work	4
21548	963	of art of their own	2
21549	963	art of their own	2
21550	963	of their own	2
21551	964	This one is not nearly as dreadful as expected .	3
21552	964	is not nearly as dreadful as expected .	2
21553	964	is not nearly as dreadful as expected	2
21554	964	nearly as dreadful as expected	0
21555	964	nearly as dreadful	0
21556	964	as dreadful	1
21557	964	as expected	2
21558	965	But ... in trying to capture the novel 's deeper intimate resonances , the film has -- ironically - distanced us from the characters .	1
21559	965	... in trying to capture the novel 's deeper intimate resonances , the film has -- ironically - distanced us from the characters .	1
21560	965	... in trying to capture the novel 's deeper intimate resonances , the film has -- ironically -	2
21561	965	... in trying to capture the novel 's deeper intimate resonances , the film has	2
21562	965	in trying to capture the novel 's deeper intimate resonances , the film has	2
21563	965	trying to capture the novel 's deeper intimate resonances , the film has	2
21564	965	to capture the novel 's deeper intimate resonances , the film has	2
21565	965	to capture the novel 's deeper intimate resonances	3
21566	965	capture the novel 's deeper intimate resonances	3
21567	965	the novel 's deeper intimate resonances	2
21568	965	the novel 's	2
21569	965	novel 's	2
21570	965	deeper intimate resonances	2
21571	965	deeper intimate	2
21572	965	resonances	2
21573	965	, the film has	2
21574	965	the film has	2
21575	965	-- ironically -	2
21576	965	ironically -	2
21577	965	ironically	2
21578	965	distanced us from the characters .	1
21579	965	distanced us from the characters	1
21580	965	distanced us	1
21581	965	distanced	2
21582	965	from the characters	3
21583	966	Real Women Have Curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by Ferrera and Ontiveros .	3
21584	966	Real Women Have Curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by Ferrera and Ontiveros	3
21585	966	Real Women Have Curves wears its empowerment on its sleeve but even	3
21586	966	Real Women Have Curves wears its empowerment on its sleeve but	2
21587	966	Real Women Have Curves wears its empowerment on its sleeve	3
21588	966	Real Women Have Curves	2
21589	966	Women Have Curves	2
21590	966	Have Curves	2
21591	966	Curves	3
21592	966	wears its empowerment on its sleeve	3
21593	966	wears its empowerment	3
21594	966	its empowerment	3
21595	966	empowerment	3
21596	966	on its sleeve	2
21597	966	its sleeve	2
21598	966	sleeve	2
21599	966	its worst harangues are easy to swallow thanks to remarkable performances by Ferrera and Ontiveros	3
21600	966	its worst harangues	1
21601	966	worst harangues	1
21602	966	harangues	2
21603	966	are easy to swallow thanks to remarkable performances by Ferrera and Ontiveros	3
21604	966	easy to swallow thanks to remarkable performances by Ferrera and Ontiveros	3
21605	966	to swallow thanks to remarkable performances by Ferrera and Ontiveros	4
21606	966	swallow thanks to remarkable performances by Ferrera and Ontiveros	3
21607	966	swallow thanks to remarkable performances	3
21608	966	thanks to remarkable performances	4
21609	966	to remarkable performances	4
21610	966	remarkable performances	4
21611	966	by Ferrera and Ontiveros	2
21612	966	Ferrera and Ontiveros	2
21613	966	Ferrera and	2
21614	966	Ferrera	2
21615	966	Ontiveros	2
21616	967	There 's a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale .	1
21617	967	's a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale .	0
21618	967	's a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale	0
21619	967	a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale	0
21620	967	a whole heap	1
21621	967	whole heap	2
21622	967	heap	2
21623	967	of nothing at the core of this slight coming-of-age\/coming-out tale	1
21624	967	nothing at the core of this slight coming-of-age\/coming-out tale	1
21625	967	at the core of this slight coming-of-age\/coming-out tale	2
21626	967	the core of this slight coming-of-age\/coming-out tale	2
21627	967	the core	2
21628	967	of this slight coming-of-age\/coming-out tale	2
21629	967	this slight coming-of-age\/coming-out tale	2
21630	967	slight coming-of-age\/coming-out tale	2
21631	967	coming-of-age\/coming-out tale	2
21632	967	coming-of-age\/coming-out	2
21633	968	A sensitive , moving , brilliantly constructed work .	4
21634	968	A sensitive , moving ,	3
21635	968	A sensitive , moving	3
21636	968	A sensitive ,	2
21637	968	A sensitive	2
21638	968	sensitive	2
21639	968	brilliantly constructed work .	3
21640	968	brilliantly constructed work	4
21641	968	constructed work	2
21642	969	It pulls the rug out from under you , just when you 're ready to hate one character , or really sympathize with another character , something happens to send you off in different direction .	2
21643	969	It pulls the rug out from under you , just when you 're ready to hate one character , or really sympathize with another character	3
21644	969	pulls the rug out from under you , just when you 're ready to hate one character , or really sympathize with another character	3
21645	969	the rug out from under you , just when you 're ready to hate one character , or really sympathize with another character	2
21646	969	the rug out	2
21647	969	the rug	2
21648	969	rug	2
21649	969	from under you , just when you 're ready to hate one character , or really sympathize with another character	2
21650	969	under you , just when you 're ready to hate one character , or really sympathize with another character	2
21651	969	you , just when you 're ready to hate one character , or really sympathize with another character	2
21652	969	you ,	2
21653	969	just when you 're ready to hate one character , or really sympathize with another character	2
21654	969	just when	2
21655	969	you 're ready to hate one character , or really sympathize with another character	2
21656	969	're ready to hate one character , or really sympathize with another character	3
21657	969	're ready to hate one character , or	2
21658	969	're ready to hate one character ,	1
21659	969	're ready to hate one character	2
21660	969	ready to hate one character	1
21661	969	to hate one character	2
21662	969	hate one character	1
21663	969	really sympathize with another character	2
21664	969	sympathize with another character	2
21665	969	sympathize	2
21666	969	with another character	2
21667	969	another character	3
21668	969	, something happens to send you off in different direction .	2
21669	969	something happens to send you off in different direction .	2
21670	969	happens to send you off in different direction .	2
21671	969	happens to send you off in different direction	2
21672	969	happens	2
21673	969	to send you off in different direction	2
21674	969	send you off in different direction	2
21675	969	send you off	2
21676	969	send you	2
21677	969	in different direction	2
21678	969	different direction	2
21679	970	The art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack .	4
21680	970	The art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack	4
